asn=0    	id=-1  	Main	copying configuration file /home/bae/Documents/tsch-sim/examples/star/config.json to output directory /home/bae/Documents/tsch-sim/results/2021-05-16_21-25-20/config.json
asn=22242	id=2   	Node	scanning on channel=15...
asn=22243	id=2   	App	skipping generation of a packet, for=1
asn=22243	id=3   	App	skipping generation of a packet, for=1
asn=22245	id=2   	App	skipping generation of a packet, for=1
asn=22245	id=3   	App	skipping generation of a packet, for=1
asn=22247	id=3   	App	skipping generation of a packet, for=1
asn=22247	id=2   	App	skipping generation of a packet, for=1
asn=22249	id=2   	App	skipping generation of a packet, for=1
asn=22249	id=3   	App	skipping generation of a packet, for=1
asn=22251	id=2   	App	skipping generation of a packet, for=1
asn=22251	id=3   	App	skipping generation of a packet, for=1
asn=22253	id=3   	App	skipping generation of a packet, for=1
asn=22253	id=2   	App	skipping generation of a packet, for=1
asn=22255	id=2   	App	skipping generation of a packet, for=1
asn=22255	id=3   	App	skipping generation of a packet, for=1
asn=22257	id=3   	App	skipping generation of a packet, for=1
asn=22257	id=2   	App	skipping generation of a packet, for=1
asn=22259	id=3   	App	skipping generation of a packet, for=1
asn=22259	id=2   	App	skipping generation of a packet, for=1
asn=22261	id=3   	App	skipping generation of a packet, for=1
asn=22261	id=2   	App	skipping generation of a packet, for=1
asn=22263	id=3   	App	skipping generation of a packet, for=1
asn=22263	id=2   	App	skipping generation of a packet, for=1
asn=22265	id=3   	App	skipping generation of a packet, for=1
asn=22265	id=2   	App	skipping generation of a packet, for=1
asn=22267	id=2   	App	skipping generation of a packet, for=1
asn=22267	id=3   	App	skipping generation of a packet, for=1
asn=22269	id=2   	App	skipping generation of a packet, for=1
asn=22269	id=3   	App	skipping generation of a packet, for=1
asn=22271	id=2   	App	skipping generation of a packet, for=1
asn=22271	id=3   	App	skipping generation of a packet, for=1
asn=22273	id=2   	App	skipping generation of a packet, for=1
asn=22273	id=3   	App	skipping generation of a packet, for=1
asn=22275	id=2   	App	skipping generation of a packet, for=1
asn=22275	id=3   	App	skipping generation of a packet, for=1
asn=22277	id=2   	App	skipping generation of a packet, for=1
asn=22277	id=3   	App	skipping generation of a packet, for=1
asn=22279	id=3   	App	skipping generation of a packet, for=1
asn=22279	id=2   	App	skipping generation of a packet, for=1
asn=22281	id=3   	App	skipping generation of a packet, for=1
asn=22281	id=2   	App	skipping generation of a packet, for=1
asn=22283	id=3   	App	skipping generation of a packet, for=1
asn=22283	id=2   	App	skipping generation of a packet, for=1
asn=22285	id=2   	App	skipping generation of a packet, for=1
asn=22285	id=3   	App	skipping generation of a packet, for=1
asn=22287	id=2   	App	skipping generation of a packet, for=1
asn=22287	id=3   	App	skipping generation of a packet, for=1
asn=22289	id=2   	App	skipping generation of a packet, for=1
asn=22289	id=3   	App	skipping generation of a packet, for=1
asn=22291	id=3   	App	skipping generation of a packet, for=1
asn=22291	id=2   	App	skipping generation of a packet, for=1
asn=22293	id=3   	App	skipping generation of a packet, for=1
asn=22293	id=2   	App	skipping generation of a packet, for=1
asn=22295	id=2   	App	skipping generation of a packet, for=1
asn=22295	id=3   	App	skipping generation of a packet, for=1
asn=22297	id=3   	App	skipping generation of a packet, for=1
asn=22297	id=2   	App	skipping generation of a packet, for=1
asn=22299	id=3   	App	skipping generation of a packet, for=1
asn=22299	id=2   	App	skipping generation of a packet, for=1
asn=22301	id=2   	App	skipping generation of a packet, for=1
asn=22301	id=3   	App	skipping generation of a packet, for=1
asn=22301	id=2   	Node	scanning on channel=26...
asn=22303	id=3   	App	skipping generation of a packet, for=1
asn=22303	id=2   	App	skipping generation of a packet, for=1
asn=22305	id=3   	App	skipping generation of a packet, for=1
asn=22305	id=2   	App	skipping generation of a packet, for=1
asn=22307	id=3   	App	skipping generation of a packet, for=1
asn=22307	id=2   	App	skipping generation of a packet, for=1
asn=22309	id=3   	App	skipping generation of a packet, for=1
asn=22309	id=2   	App	skipping generation of a packet, for=1
asn=22311	id=3   	App	skipping generation of a packet, for=1
asn=22311	id=2   	App	skipping generation of a packet, for=1
asn=22313	id=2   	App	skipping generation of a packet, for=1
asn=22313	id=3   	App	skipping generation of a packet, for=1
asn=22315	id=3   	App	skipping generation of a packet, for=1
asn=22315	id=2   	App	skipping generation of a packet, for=1
asn=22317	id=3   	App	skipping generation of a packet, for=1
asn=22317	id=2   	App	skipping generation of a packet, for=1
asn=22319	id=2   	App	skipping generation of a packet, for=1
asn=22319	id=3   	App	skipping generation of a packet, for=1
asn=22321	id=3   	App	skipping generation of a packet, for=1
asn=22321	id=2   	App	skipping generation of a packet, for=1
asn=22323	id=2   	App	skipping generation of a packet, for=1
asn=22323	id=3   	App	skipping generation of a packet, for=1
asn=22325	id=3   	App	skipping generation of a packet, for=1
asn=22325	id=2   	App	skipping generation of a packet, for=1
asn=22327	id=2   	App	skipping generation of a packet, for=1
asn=22327	id=3   	App	skipping generation of a packet, for=1
asn=22329	id=2   	App	skipping generation of a packet, for=1
asn=22329	id=3   	App	skipping generation of a packet, for=1
asn=22331	id=2   	App	skipping generation of a packet, for=1
asn=22331	id=3   	App	skipping generation of a packet, for=1
asn=22333	id=3   	App	skipping generation of a packet, for=1
asn=22333	id=2   	App	skipping generation of a packet, for=1
asn=22335	id=3   	App	skipping generation of a packet, for=1
asn=22335	id=2   	App	skipping generation of a packet, for=1
asn=22337	id=3   	App	skipping generation of a packet, for=1
asn=22337	id=2   	App	skipping generation of a packet, for=1
asn=22339	id=3   	App	skipping generation of a packet, for=1
asn=22339	id=2   	App	skipping generation of a packet, for=1
asn=22341	id=3   	App	skipping generation of a packet, for=1
asn=22341	id=2   	App	skipping generation of a packet, for=1
asn=22343	id=2   	App	skipping generation of a packet, for=1
asn=22343	id=3   	App	skipping generation of a packet, for=1
asn=22345	id=2   	App	skipping generation of a packet, for=1
asn=22345	id=3   	App	skipping generation of a packet, for=1
asn=22347	id=3   	App	skipping generation of a packet, for=1
asn=22347	id=2   	App	skipping generation of a packet, for=1
asn=22349	id=3   	App	skipping generation of a packet, for=1
asn=22349	id=2   	App	skipping generation of a packet, for=1
asn=22351	id=3   	App	skipping generation of a packet, for=1
asn=22351	id=2   	App	skipping generation of a packet, for=1
asn=22353	id=3   	App	skipping generation of a packet, for=1
asn=22353	id=2   	App	skipping generation of a packet, for=1
asn=22355	id=3   	App	skipping generation of a packet, for=1
asn=22355	id=2   	App	skipping generation of a packet, for=1
asn=22357	id=3   	App	skipping generation of a packet, for=1
asn=22357	id=2   	App	skipping generation of a packet, for=1
asn=22359	id=3   	App	skipping generation of a packet, for=1
asn=22359	id=2   	App	skipping generation of a packet, for=1
asn=22360	id=2   	Node	scanning on channel=20...
asn=22361	id=2   	App	skipping generation of a packet, for=1
asn=22361	id=3   	App	skipping generation of a packet, for=1
asn=22363	id=3   	App	skipping generation of a packet, for=1
asn=22363	id=2   	App	skipping generation of a packet, for=1
asn=22365	id=3   	App	skipping generation of a packet, for=1
asn=22365	id=2   	App	skipping generation of a packet, for=1
asn=22367	id=2   	App	skipping generation of a packet, for=1
asn=22367	id=3   	App	skipping generation of a packet, for=1
asn=22369	id=3   	App	skipping generation of a packet, for=1
asn=22369	id=2   	App	skipping generation of a packet, for=1
asn=22371	id=3   	App	skipping generation of a packet, for=1
asn=22371	id=2   	App	skipping generation of a packet, for=1
asn=22373	id=2   	App	skipping generation of a packet, for=1
asn=22373	id=3   	App	skipping generation of a packet, for=1
asn=22375	id=2   	App	skipping generation of a packet, for=1
asn=22375	id=3   	App	skipping generation of a packet, for=1
asn=22377	id=3   	App	skipping generation of a packet, for=1
asn=22377	id=2   	App	skipping generation of a packet, for=1
asn=22379	id=3   	App	skipping generation of a packet, for=1
asn=22379	id=2   	App	skipping generation of a packet, for=1
asn=22381	id=2   	App	skipping generation of a packet, for=1
asn=22381	id=3   	App	skipping generation of a packet, for=1
asn=22383	id=3   	App	skipping generation of a packet, for=1
asn=22383	id=2   	App	skipping generation of a packet, for=1
asn=22385	id=3   	App	skipping generation of a packet, for=1
asn=22385	id=2   	App	skipping generation of a packet, for=1
asn=22387	id=3   	App	skipping generation of a packet, for=1
asn=22387	id=2   	App	skipping generation of a packet, for=1
asn=22389	id=3   	App	skipping generation of a packet, for=1
asn=22389	id=2   	App	skipping generation of a packet, for=1
asn=22391	id=2   	App	skipping generation of a packet, for=1
asn=22391	id=3   	App	skipping generation of a packet, for=1
asn=22393	id=3   	App	skipping generation of a packet, for=1
asn=22393	id=2   	App	skipping generation of a packet, for=1
asn=22395	id=2   	App	skipping generation of a packet, for=1
asn=22395	id=3   	App	skipping generation of a packet, for=1
asn=22397	id=2   	App	skipping generation of a packet, for=1
asn=22397	id=3   	App	skipping generation of a packet, for=1
asn=22399	id=2   	App	skipping generation of a packet, for=1
asn=22399	id=3   	App	skipping generation of a packet, for=1
asn=22401	id=3   	App	skipping generation of a packet, for=1
asn=22401	id=2   	App	skipping generation of a packet, for=1
asn=22403	id=2   	App	skipping generation of a packet, for=1
asn=22403	id=3   	App	skipping generation of a packet, for=1
asn=22405	id=3   	App	skipping generation of a packet, for=1
asn=22405	id=2   	App	skipping generation of a packet, for=1
asn=22407	id=2   	App	skipping generation of a packet, for=1
asn=22407	id=3   	App	skipping generation of a packet, for=1
asn=22408	id=1   	RPL	DIO output to -1
asn=22409	id=2   	App	skipping generation of a packet, for=1
asn=22409	id=3   	App	skipping generation of a packet, for=1
asn=22411	id=2   	App	skipping generation of a packet, for=1
asn=22411	id=3   	App	skipping generation of a packet, for=1
asn=22413	id=3   	App	skipping generation of a packet, for=1
asn=22413	id=2   	App	skipping generation of a packet, for=1
asn=22413	id=-1  	TSCH	error: chloe: stats_slots_tx_packet= 27
asn=22413	id=-1  	TSCH	error: chloe: stats_slots_Rx_packet= 15
asn=22413	id=3   	RPL	DIO input from 1
asn=22413	id=3   	RPL	warning: no acceptable parent
asn=22415	id=3   	App	skipping generation of a packet, for=1
asn=22415	id=2   	App	skipping generation of a packet, for=1
asn=22417	id=2   	App	skipping generation of a packet, for=1
asn=22417	id=3   	App	skipping generation of a packet, for=1
asn=22419	id=3   	App	skipping generation of a packet, for=1
asn=22419	id=2   	App	skipping generation of a packet, for=1
asn=22419	id=2   	Node	scanning on channel=15...
asn=22421	id=3   	App	skipping generation of a packet, for=1
asn=22421	id=2   	App	skipping generation of a packet, for=1
asn=22423	id=3   	App	skipping generation of a packet, for=1
asn=22423	id=2   	App	skipping generation of a packet, for=1
asn=22425	id=2   	App	skipping generation of a packet, for=1
asn=22425	id=3   	App	skipping generation of a packet, for=1
asn=22427	id=3   	App	skipping generation of a packet, for=1
asn=22427	id=2   	App	skipping generation of a packet, for=1
asn=22429	id=3   	App	skipping generation of a packet, for=1
asn=22429	id=2   	App	skipping generation of a packet, for=1
asn=22431	id=2   	App	skipping generation of a packet, for=1
asn=22431	id=3   	App	skipping generation of a packet, for=1
asn=22433	id=2   	App	skipping generation of a packet, for=1
asn=22433	id=3   	App	skipping generation of a packet, for=1
asn=22435	id=2   	App	skipping generation of a packet, for=1
asn=22435	id=3   	App	skipping generation of a packet, for=1
asn=22437	id=3   	App	skipping generation of a packet, for=1
asn=22437	id=2   	App	skipping generation of a packet, for=1
asn=22439	id=2   	App	skipping generation of a packet, for=1
asn=22439	id=3   	App	skipping generation of a packet, for=1
asn=22441	id=3   	App	skipping generation of a packet, for=1
asn=22441	id=2   	App	skipping generation of a packet, for=1
asn=22443	id=3   	App	skipping generation of a packet, for=1
asn=22443	id=2   	App	skipping generation of a packet, for=1
asn=22445	id=3   	App	skipping generation of a packet, for=1
asn=22445	id=2   	App	skipping generation of a packet, for=1
asn=22447	id=2   	App	skipping generation of a packet, for=1
asn=22447	id=3   	App	skipping generation of a packet, for=1
asn=22449	id=2   	App	skipping generation of a packet, for=1
asn=22449	id=3   	App	skipping generation of a packet, for=1
asn=22451	id=3   	App	skipping generation of a packet, for=1
asn=22451	id=2   	App	skipping generation of a packet, for=1
asn=22453	id=3   	App	skipping generation of a packet, for=1
asn=22453	id=2   	App	skipping generation of a packet, for=1
asn=22455	id=2   	App	skipping generation of a packet, for=1
asn=22455	id=3   	App	skipping generation of a packet, for=1
asn=22457	id=3   	App	skipping generation of a packet, for=1
asn=22457	id=2   	App	skipping generation of a packet, for=1
asn=22459	id=2   	App	skipping generation of a packet, for=1
asn=22459	id=3   	App	skipping generation of a packet, for=1
asn=22461	id=2   	App	skipping generation of a packet, for=1
